HashEncode_0,HashEncode_1,HashEncode_2,HashEncode_3,HashEncode_4,HashEncode_5,HashEncode_6,HashEncode_7,companyid,Round_trip,ProfitMargin(%),Scaled_gross_log,Scaled_Distance_log,Scaled_FlightTime_log,Country_France,Country_Germany,Country_Italy,Country_Monaco,Country_Other,Country_Sweden,Country_Switzerland,Country_Turkey,Country_United Kingdom,Country_United States,Product_Tour Ops,passengersRange_1,passengersRange_2,passengersRange_3,categ_aircraft,categ_0,categ_1,categ_2,categ_3,categ_4,categ_5,Class
0,0,0,2,0,0,0,0,2026,0,0,0.20289613562471395,0.42829945262943103,0.3954510911788228,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,355.813442,0.0,0.0,0.0,0.0,2
0,0,0,0,1,0,0,1,2163,1,3,0.7529527263936938,0.6328027364964217,0.6083669575187559,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0,10795.4023,0.0,0.0,0.0,0.0,2
0,0,0,0,1,0,1,0,2509,0,2,0.6653369040241646,0.6328027364964217,0.5984960468328578,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0,6268.673914,0.0,0.0,0.0,0.0,0
0,0,0,0,1,0,1,0,2325,1,2,0.534624301347785,0.41608377260311946,0.42481237252590986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,2786.1015989999996,0.0,0.0,0
0,0,0,0,1,0,0,1,2163,1,1,0.7214731371388938,0.6328027364964217,0.6083669575187559,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0,8880.21398,0.0,0.0,0.0,0.0,2
0,1,0,1,0,0,0,0,262,1,4,0.6923997873412083,0.4203229868020731,0.4494325676346799,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,7414.65856,0
0,0,0,0,1,0,1,0,2212,1,3,0.7970161727897027,0.5215361879965011,0.5151816145786918,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,14189.23219,0.0,0.0,0.0,0.0,0
0,0,0,0,1,0,1,0,2212,0,3,0.7970161727897027,0.451596027147904,0.4720347377135553,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,14189.23219,0.0,0.0,0.0,0.0,0
0,0,0,0,2,0,0,0,2871,1,2,0.4618731979073529,0.4455275174436052,0.4494325676346799,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1774.1232309999998,0.0,0.0,0.0,0.0,0.0,2
0,0,0,0,1,0,1,0,3810,1,3,0.5874575612364882,0.5084274404653276,0.4839612129663905,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,3866.744766,0.0,0.0,0.0,0.0,0
1,0,0,0,1,0,0,0,2367,1,2,0.553588909362614,0.6045054230564039,0.5772060756515537,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,3133.958626,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3898,1,3,0.7250468535340657,0.4973740052359956,0.494701502469222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,9079.294189,1
0,0,0,0,2,0,0,0,2871,1,0,0.2783247247470081,0.4455275174436052,0.4494325676346799,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,568.1322759999998,0.0,0.0,0.0,0.0,0.0,2
0,0,0,1,0,0,1,0,3813,0,1,0.7412608639548591,0.3194800075135719,0.3266342529527879,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0.0,0.0,0.0,0.0,0.0,10040.0868,0
0,0,0,0,1,0,1,0,3813,0,1,0.7412608639548591,0.4199962753620804,0.4494325676346799,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0.0,0.0,0.0,0.0,0.0,10040.0868,0
0,0,0,1,0,0,1,0,3813,0,1,0.7412608639548591,0.3259564581259525,0.3266342529527879,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0.0,0.0,0.0,0.0,0.0,10040.0868,0
0,0,0,1,0,1,0,0,330,0,2,0.4031645302287605,0.2600482364875424,0.33538469915249297,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,1232.551644,1
1,0,0,0,1,0,0,0,2531,1,0,0.045714432609725617,0.6169778632452918,0.5793732038319112,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,134.19241599999998,0.0,0.0,0.0,0.0,2
1,0,0,0,1,0,0,0,2531,1,0,0.07090338916490563,0.6169778632452918,0.5793732038319112,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,156.889736,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2955,1,1,0.3847594371878363,0.6169778632452918,0.5923482918937106,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,1099.553376,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2955,1,1,0.3832843863971875,0.6169778632452918,0.5923482918937106,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,1089.537267,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2955,1,1,0.39868989021705625,0.6169778632452918,0.5923482918937106,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,1198.80656,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2955,1,2,0.459140879900529,0.6169778632452918,0.5923482918937106,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,1744.303705,0.0,0.0,0.0,0.0,2
0,0,0,2,0,0,0,0,3926,1,1,0.23470042525516466,0.6291820091564275,0.6101863369965831,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,433.42363600000004,0.0,0.0,0.0,0.0,2
0,0,0,2,0,0,0,0,3926,1,2,0.26128172223518986,0.6291820091564275,0.6101863369965831,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,511.12901100000005,0.0,0.0,0.0,0.0,2
0,0,0,2,0,0,0,0,3926,1,2,0.2420640301693963,0.6291820091564275,0.6101863369965831,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,453.682825,0.0,0.0,0.0,0.0,2
0,0,0,2,0,0,0,0,2955,1,1,0.3872315928681879,0.6291820091564275,0.6101863369965831,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,1116.547082,0.0,0.0,0.0,0.0,2
0,0,0,2,0,0,0,0,2955,1,1,0.4027581239988526,0.6291820091564275,0.6101863369965831,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,1229.447946,0.0,0.0,0.0,0.0,2
0,0,0,2,0,0,0,0,2955,1,2,0.4516387327924031,0.6291820091564275,0.6101863369965831,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,1664.980233,0.0,0.0,0.0,0.0,2
0,0,0,0,1,0,0,1,2706,0,4,0.718776688271225,0.4995592839231822,0.4911932587275681,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,8732.898117,0.0,0.0,0.0,0.0,0
0,0,0,0,1,0,0,1,4079,0,4,0.7106552244443599,0.37791188614701465,0.3683949440456761,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,8303.797469,0.0,0.0,0.0,0.0,2
0,0,0,0,1,0,0,1,4079,1,3,0.6126137720173146,0.4781075990872264,0.4715405657902878,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,4519.848101,0.0,0.0,0.0,0.0,2
0,0,0,0,1,0,0,1,4079,1,3,0.648537074784837,0.4781075990872264,0.4715405657902878,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,5648.22423,0.0,0.0,0.0,0.0,2
0,0,0,0,0,1,0,1,4079,0,4,0.656685528597127,0.4781075990872264,0.4715405657902878,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,5941.092223,0.0,0.0,0.0,0.0,2
0,0,0,1,0,0,0,1,4079,1,2,0.5013774412838832,0.4913664991088647,0.4834992556782471,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,2266.835443,0.0,0.0,0.0,0.0,2
0,0,0,0,2,0,0,0,2200,1,3,0.7311229202973369,0.5588121823295331,0.5249636606861952,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,9428.07056,0.0,0.0,0.0,0.0,0
0,0,0,0,2,0,0,0,3198,1,2,0.4067752807187785,0.4028370715975961,0.4079271715465964,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1260.473048,0.0,0.0,0.0,0.0,0.0,0
0,0,0,0,1,0,0,1,2166,1,0,0.06979204883684006,0.4672033402261822,0.4494325676346799,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,155.811766,0.0,0.0,0.0,0.0,2
0,0,0,0,1,0,1,0,4127,1,3,0.7327830305912466,0.4180863668909823,0.4305174976293703,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9525.672725,0.0,0.0,0.0,0.0,0
1,0,0,1,0,0,0,0,2218,0,0,0.5324645366863358,0.6763344799882797,0.6565102165291813,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0,2749.02,0.0,0.0,0.0,0.0,0
0,0,0,1,0,0,0,1,2166,0,2,0.4367531629165404,0.3242159787271365,0.3077191829474783,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,1518.10887,0.0,0.0,0.0,0.0,2
0,0,0,0,1,0,1,0,3901,1,2,0.4684679972198319,0.36518224024301815,0.3962098097672551,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,1848.213502,1
0,0,0,1,0,0,1,0,2492,1,0,0.1516991993405268,0.3764718318167076,0.3526575600668401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.989727,0.0,0.0,0.0,0.0,0.0,1
0,1,0,0,1,0,0,0,338,1,2,0.4467842867565052,0.42909392675723096,0.4911932587275681,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1615.584793,0.0,0.0,0.0,0.0,0.0,1
0,0,0,1,0,1,0,0,2736,1,1,0.4955556526751773,0.511634201045009,0.4981416206497131,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,2186.423869,0.0,0.0,0.0,0.0,2
1,0,0,1,0,0,0,0,2577,1,2,0.5421546736834529,0.5470480311118512,0.5793732038319112,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2919.349009,0.0,0.0,0.0,0.0,1
0,0,0,1,0,1,0,0,4059,0,0,0.041234631458601866,0.2600482364875424,0.33538469915249297,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,130.514286,0.0,0.0,0.0,0.0,2
0,0,0,0,2,0,0,0,3848,1,4,0.7362193677657771,0.3751705141088458,0.4305174976293703,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,9730.926077,0.0,0.0,0.0,0
0,0,0,1,0,0,0,1,2166,0,3,0.4499899383773017,0.37853218419855184,0.3447384531425881,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1648.036166,0.0,0.0,0.0,0.0,2
0,0,0,0,1,0,1,0,2509,1,3,0.8536147338004257,0.6328027364964217,0.6139915734094601,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0,20158.22537,0.0,0.0,0.0,0.0,0
0,0,0,0,1,0,0,1,2888,1,0,0.3198165393352036,0.5127421563349269,0.5307254862284885,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,734.921214,0.0,0.0,0.0,0.0,0
0,0,0,0,1,0,1,0,3350,1,4,0.9109518539608368,0.4890794348957971,0.5182494058607149,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0.0,0.0,0.0,0.0,0.0,28769.717389999998,0
0,0,0,0,1,0,1,0,3350,1,4,0.9109518539608368,0.505052795576301,0.5182494058607149,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,0.0,0.0,0.0,0.0,0.0,28769.717389999998,0
0,0,0,0,1,0,1,0,3350,1,4,0.9109518539608368,0.5215361879965011,0.5182494058607149,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0.0,0.0,0.0,0.0,0.0,28769.717389999998,0
0,0,0,0,2,0,0,0,2871,1,2,0.4930552384449302,0.4455275174436052,0.4494325676346799,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2152.769334,0.0,0.0,0.0,0.0,0.0,2
1,0,0,1,0,0,0,0,2915,0,4,0.7033677703969591,0.5518869937779332,0.5249636606861952,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,7936.740372,0.0,0.0,0.0,0.0,2
1,0,0,0,1,0,0,0,2576,1,3,0.6716644074525631,0.4206490328151229,0.4402273532863391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,6519.643672,0.0,0.0,0.0,1
1,0,0,0,1,0,0,0,2576,1,3,0.6716644074525631,0.3626682348077272,0.4189173936367839,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,6519.643672,0.0,0.0,0.0,1
0,0,0,0,1,0,1,0,2317,1,0,0.3759314937286552,0.4478748636024038,0.4354389396414272,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1040.953199,0.0,0.0,0.0,0.0,1
0,0,0,1,0,1,0,0,4059,0,0,0.2994233817025536,0.4644279428737417,0.5088819101525446,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,647.5831440000002,0.0,0.0,0.0,0.0,2
1,0,0,1,0,0,0,0,3401,0,3,0.8613395181437553,0.5236351136639344,0.4834992556782471,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,21147.79875,0.0,0.0,0.0,0.0,0
1,0,0,0,1,0,0,0,3401,0,3,0.8613395181437553,0.6598170804716559,0.6461071167587317,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.0,21147.79875,0.0,0.0,0.0,0.0,0
1,0,0,0,1,0,0,0,3401,0,3,0.8613395181437553,0.3974889248006784,0.4021653460043031,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,21147.79875,0.0,0.0,0.0,0.0,0
0,1,0,1,0,0,0,0,3359,1,1,0.8547156020660921,0.6857876696257605,0.6298673100072925,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0.0,0.0,0.0,0.0,20296.36964,0.0,0
0,1,0,1,0,0,0,0,3359,0,1,0.8547156020660921,0.6857876696257605,0.6429384590824911,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0.0,0.0,0.0,0.0,20296.36964,0.0,0
0,0,0,0,1,0,1,0,2581,1,3,0.4949310003955787,0.4194729984216825,0.4189173936367839,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2177.967327,0.0,0.0,0.0,0.0,0.0,2
1,0,0,0,1,0,0,0,2782,1,3,0.5563555992436245,0.3935170110159567,0.4079271715465964,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,3188.2146,2
0,0,0,1,0,1,0,0,330,0,2,0.426263713514432,0.2600482364875424,0.35362301487919146,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1422.463768,0.0,0.0,0.0,0.0,0.0,1
0,0,0,0,1,1,0,0,3494,1,2,0.4643639052213229,0.4464158621017869,0.4402273532863391,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1801.749835,0.0,0.0,0.0,0.0,0.0,2
0,0,0,0,1,1,0,0,3833,1,2,0.4941455272579591,0.2270208139109868,0.33538469915249297,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2167.38,0.0,0.0,0.0,0.0,0.0,2
0,0,0,0,1,0,1,0,3574,1,1,0.3620048939465921,0.4813509099767961,0.5182494058607149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954.7920439999999,0.0,0.0,0.0,0.0,0.0,0
0,0,0,1,0,1,0,0,4059,0,0,0.19987888783473604,0.2600482364875424,0.33538469915249297,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,349.215077,0.0,0.0,0.0,0.0,2
0,0,0,1,0,1,0,0,2165,1,0,0.42426529781225775,0.7632842640437211,0.7491897730525019,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0,1404.937114,0.0,0.0,0.0,0.0,2
0,0,0,2,0,0,0,0,2165,0,0,0.42426529781225775,0.5413632329382184,0.5052373366468557,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0,1404.937114,0.0,0.0,0.0,0.0,2
0,0,0,0,1,0,0,1,307,1,4,0.6292603587577694,0.4645212355500384,0.4715405657902878,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0,5011.580472,0.0,0.0,0.0,0.0,2
0,0,0,0,1,0,0,1,307,1,2,0.5452949144728135,0.4645212355500384,0.4544077609696616,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,2976.7801649999997,0.0,0.0,0.0,0.0,2
0,0,0,0,1,0,0,1,307,1,4,0.6760418885987337,0.4645212355500384,0.4592470441777489,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0,6699.1252829999985,0.0,0.0,0.0,0.0,2
0,0,0,0,1,0,0,1,307,1,2,0.4878697218529359,0.4645212355500384,0.4675367678244802,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,2084.616497,0.0,0.0,0.0,0.0,2
0,0,0,1,0,0,0,1,307,1,2,0.4470877640833227,0.3535607199972871,0.3447384531425881,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,1618.629365,0.0,0.0,0.0,0.0,2
0,0,0,2,0,0,0,0,3553,1,1,0.3297653667723254,0.5720761633100938,0.5479325047706304,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0.0,781.710403,0.0,0.0,0.0,0.0,2
0,0,0,1,0,1,0,0,3494,0,1,0.3835765169124728,0.4518120437110096,0.5182494058607149,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1091.5136630000004,0.0,0.0,0.0,0.0,2
0,0,0,0,1,0,1,0,4089,1,1,0.4517074745585251,0.4546419488696341,0.4592470441777489,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,1665.690438,2
0,0,0,0,2,0,0,0,2871,1,1,0.3047465383157733,0.4455275174436052,0.4494325676346799,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,669.326018,0.0,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3553,1,3,0.4877164884731441,0.4853592491152066,0.4675367678244802,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2082.635725,0.0,0.0,0.0,0.0,0.0,2
0,0,1,0,1,0,0,0,359,1,3,0.7276044302977287,0.6143077630149553,0.6062975703601392,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0,9224.502712000001,0.0,0.0,0.0,0.0,1
0,0,0,0,0,1,1,0,3194,1,3,0.7507456340889616,0.6397256104282967,0.6858239826501231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,10648.59394,0
0,0,0,0,1,0,1,0,2224,1,4,0.6131315449414474,0.4283216306812024,0.42989259215032655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4534.390037,0.0,0.0,0.0,0.0,0.0,0
0,0,0,0,2,0,0,0,3479,0,1,0.31191636614538104,0.3336991882013269,0.4305174976293703,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,699.770067,2
0,0,0,2,0,0,0,0,3046,1,2,0.4829772410363258,0.5499296948480328,0.5420484042279459,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.0,2022.2943480000001,0.0,0.0,0.0,0.0,2
0,1,0,0,1,0,0,0,360,1,1,0.4174129514262903,0.5508156931894139,0.5335376170131438,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,1346.463611,0.0,0.0,0.0,0.0,1
0,0,0,2,0,0,0,0,3046,1,3,0.5264181516734417,0.5499296948480328,0.5420484042279459,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.0,2647.811934,0.0,0.0,0.0,0.0,2
0,0,0,2,0,0,0,0,3601,0,2,0.36282706181507657,0.37465546773418,0.3526575600668401,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,959.674504,0.0,0.0,0.0,0.0,2
1,0,0,0,1,0,0,0,2519,0,1,0.5484603816545193,0.4391237825062812,0.4402273532863391,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0,3035.816211,0.0,0.0,0.0,0.0,0
1,0,0,0,1,0,0,0,2519,0,1,0.5484603816545193,0.4391237825062812,0.4402273532863391,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0,3035.816211,0.0,0.0,0.0,0.0,0
0,1,0,1,0,0,0,0,4161,0,4,0.9772429999983672,0.5113284042300944,0.4715405657902878,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,43405.39482,0.0,0.0,0.0,0.0,0
0,0,0,0,1,0,1,0,2612,1,2,0.535777671257254,0.5464206947259823,0.5216383395417125,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,2806.108582,0.0,0.0,0.0,0.0,1
0,0,0,0,1,0,0,1,2166,1,2,0.4791717878334677,0.3873198369875959,0.3962098097672551,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,1975.110248,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2827,1,3,0.4597279944319203,0.3753727019292476,0.3820294020839325,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.0,1750.668691,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2827,1,3,0.453077013619204,0.3753727019292476,0.3820294020839325,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.0,1679.9031300000001,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2827,1,3,0.4606020338140897,0.3753727019292476,0.3820294020839325,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.0,1760.187318,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2827,1,3,0.4484553525783066,0.3753727019292476,0.3820294020839325,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.0,1632.4207490000001,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2827,1,3,0.4471338504246699,0.3753727019292476,0.3820294020839325,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.0,1619.092218,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2827,1,3,0.4502768901647506,0.3753727019292476,0.3820294020839325,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.0,1650.972623,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2827,1,3,0.4459458922884234,0.3753727019292476,0.3820294020839325,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.0,1607.203509,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2827,1,3,0.43130034654563415,0.3753727019292476,0.3820294020839325,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.0,1467.612508,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2827,1,2,0.4287734490929083,0.3753727019292476,0.3820294020839325,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.0,1444.784884,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2827,1,2,0.42079594079584176,0.3753727019292476,0.3820294020839325,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.0,1375.0212279999994,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2827,1,2,0.42479561038419295,0.3753727019292476,0.3820294020839325,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.0,1409.566941,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2827,1,1,0.31533800572432513,0.3753727019292476,0.3820294020839325,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.0,714.783105,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2827,1,3,0.472752417859215,0.3753727019292476,0.3820294020839325,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.0,1897.997541,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2827,1,3,0.4729168700334282,0.3753727019292476,0.3820294020839325,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.0,1899.9349359999999,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2827,1,1,0.3592856849029112,0.3753727019292476,0.3820294020839325,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.0,938.8202130000001,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2827,1,3,0.4565716930159328,0.3753727019292476,0.3820294020839325,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.0,1716.7219010000001,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2827,1,3,0.4565033550185634,0.3753727019292476,0.3820294020839325,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.0,1715.994236,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2827,1,3,0.4642975823009691,0.3753727019292476,0.3820294020839325,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.0,1801.0086440000002,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2827,1,3,0.4561985258868129,0.3753727019292476,0.3820294020839325,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.0,1712.752161,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2827,1,3,0.44344266639864893,0.3753727019292476,0.3820294020839325,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.0,1582.437022,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2827,1,2,0.4283370753075247,0.3753727019292476,0.3820294020839325,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.0,1440.8788550000006,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2827,1,2,0.4262063068996917,0.3753727019292476,0.3820294020839325,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.0,1421.957259,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2827,1,3,0.4349130963295672,0.3753727019292476,0.3820294020839325,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.0,1500.87744,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2827,1,3,0.4261241713813908,0.3753727019292476,0.3820294020839325,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.0,1421.232876,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2827,1,2,0.32898296051710696,0.3753727019292476,0.3820294020839325,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.0,777.9252280000003,0.0,0.0,0.0,0.0,2
0,0,0,2,0,0,0,0,3046,1,2,0.486853948133193,0.5499296948480328,0.5420484042279459,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.0,2071.521156,0.0,0.0,0.0,0.0,2
0,0,0,2,0,0,0,0,3046,1,2,0.4836771409904663,0.5513765429638581,0.5423804765268984,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.0,2031.094393,0.0,0.0,0.0,0.0,2
0,0,0,2,0,0,0,0,3046,1,2,0.4877961953249993,0.5499296948480328,0.5420484042279459,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.0,2083.665821,0.0,0.0,0.0,0.0,2
0,0,0,2,0,0,0,0,3046,1,2,0.4859668346650022,0.5499296948480328,0.5420484042279459,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.0,2060.151813,0.0,0.0,0.0,0.0,2
